id	案類	發生日期	發生時段	Address	Response_Address	Response_X	Response_Y
429	住宅竊盜	1040818	20~22	臺北市南港區九如里研究院路3段211~240號	臺北市南港區九如里10鄰研究院路三段300號	121.607411	25.03154
430	住宅竊盜	1040819	08~10	臺北市北投區關渡里知行路292巷14弄1~30號	臺北市北投區關渡里6鄰知行路292巷14弄11號	121.468766	25.121282
431	住宅竊盜	1040820	00~02	臺北市信義區景新里莊敬路289巷5弄1~30號	臺北市信義區景新里11鄰莊敬路289巷5弄5號	121.56341	25.02933
432	住宅竊盜	1040821	22~24	臺北市南港區九如里研究院路3段211~240號	臺北市南港區九如里10鄰研究院路三段300號	121.607411	25.03154
433	住宅竊盜	1040822	08~10	臺北市中山區樂群二路266巷91~120號	臺北市中山區金泰里13鄰樂群二路266巷112號	121.562207	25.07692
434	住宅竊盜	1040822	22~24	臺北市文山區博嘉里4鄰木柵路4段159巷170弄1~30號	臺北市文山區博嘉里5鄰木柵路四段159巷170弄17號	121.577352	25.00324
435	住宅竊盜	1040823	00~02	臺北市中正區廈安里中華路2段109巷1~30號	臺北市中正區廈安里2鄰中華路二段109巷11號	121.505442	25.032465
436	住宅竊盜	1040823	18~20	臺北市北投區桃源里崗山路11巷1~30號	臺北市北投區桃源里16鄰崗山路11巷9號	121.486205	25.140678
437	住宅竊盜	1040823	20~22	臺北市萬華區西園路2段372巷3弄31~60號	臺北市萬華區和德里23鄰西園路二段372巷3弄54號	121.492009	25.026118
438	住宅竊盜	1040824	10~12	臺北市信義區六合里信義路5段150巷418弄1~30號	臺北市信義區六合里20鄰信義路五段150巷418弄26號	121.571894	25.025271
439	住宅竊盜	1040824	20~22	臺北市士林區仁勇里小東街31~60號	臺北市士林區仁勇里7鄰小東街42號	121.526377	25.089523
440	住宅竊盜	1040825	10~12	臺北市中正區新營里金華街1~30號	臺北市中正區新營里21鄰金華街59號	121.520898	25.031614
441	住宅竊盜	1040825	18~20	臺北市大安區通化里10鄰通化街19巷1~30號	臺北市大安區通化里7鄰通化街19巷19號	121.555311	25.031739
442	住宅竊盜	1040825	22~24	臺北市大安區通安里通化街98巷1~30號	臺北市大安區通安里11鄰通化街98巷29號	121.553224	25.029935
443	住宅竊盜	1040826	20~22	臺北市內湖區內湖路1段91巷35弄1~30號	臺北市內湖區西安里19鄰內湖路一段91巷35弄35號	121.56207	25.087792
444	住宅竊盜	1040827	14~16	臺北市士林區福志里福林路271~300號	臺北市士林區福志里6鄰福林路385號	121.534783	25.100148
445	住宅竊盜	1040827	16~18	臺北市大同區永樂里10鄰民樂街1~30號	臺北市大同區永樂里15鄰民樂街99之1號	121.510915	25.056698
446	住宅竊盜	1040828	00~02	臺北市中山區中山北路2段115巷1~30號	臺北市中山區聚葉里9鄰中山北路二段115巷47號	121.524775	25.060953
447	住宅竊盜	1040828	06~08	臺北市大安區華聲里光復南路72巷23弄1~30號	臺北市大安區華聲里3鄰光復南路72巷23弄23號	121.556529	25.04421
448	住宅竊盜	1040828	14~16	臺北市士林區天壽里4鄰中山北路6段441巷31~60號	臺北市士林區天壽里12鄰中山北路六段441巷51號	121.525499	25.11651
449	住宅竊盜	1040828	14~16	臺北市萬華區青年路1~30號	臺北市萬華區忠貞里12鄰青年路130號	121.502432	25.022393
450	住宅竊盜	1040829	02~04	臺北市文山區樟樹里13鄰興隆路4段74巷1~30號	臺北市文山區樟樹里7鄰興隆路四段74巷24號	121.560658	24.983892
451	住宅竊盜	1040829	08~10	臺北市中正區廈安里中華路2段175巷31~60號	臺北市中正區廈安里10鄰中華路二段175巷52號	121.505736	25.030774
452	住宅竊盜	1040829	12~14	臺北市北投區八仙里中央南路2段1~30號	臺北市北投區八仙里6鄰中央南路二段129號	121.500242	25.121307
453	住宅竊盜	1040830	08~10	臺北市文山區明義里9鄰興隆路4段44巷1~30號	臺北市文山區明義里8鄰興隆路四段42巷44號	121.558753	24.988388
454	住宅竊盜	1040831	06~08	臺北市士林區葫蘆里延平北路5段231巷31~60號	臺北市士林區葫蘆里7鄰延平北路五段231巷45號	121.508444	25.084098
455	住宅竊盜	1040831	10~12	臺北市信義區四育里虎林街30巷1~30號	臺北市信義區四育里13鄰虎林街30巷30號	121.575892	25.047184
456	住宅竊盜	1040831	12~14	臺北市中正區幸市里仁愛路2段61~90號	臺北市中正區幸市里14鄰仁愛路二段99號	121.532349	25.038405
457	住宅竊盜	1040831	14~16	臺北市萬華區西昌街181~210號	臺北市萬華區富民里18鄰西昌街247號	121.500647	25.036825
458	住宅竊盜	1040831	16~18	臺北市北投區石牌里致遠一路1段46巷1~30號	臺北市北投區石牌里7鄰致遠一路一段46巷45之1號	121.517745	25.110516
459	住宅竊盜	1040901	00~02	臺北市大安區通化里通化街39巷1~30號	臺北市大安區通化里17鄰通化街39巷60號	121.556077	25.030611
460	住宅竊盜	1040903	10~12	臺北市松山區民生東路5段138巷1~30號	臺北市松山區三民里2鄰民生東路五段138巷17號	121.561809	25.056961
461	住宅竊盜	1040903	14~16	臺北市北投區雙全街62巷1~30號	臺北市北投區中庸里14鄰雙全街62巷16號	121.500276	25.137681
462	住宅竊盜	1040905	18~20	臺北市中山區民族東路421~450號	臺北市中山區下埤里21鄰民族東路566號	121.543999	25.066398
463	住宅竊盜	1040905	18~20	臺北市萬華區廣州街186巷1~30號	臺北市萬華區青山里22鄰廣州街186巷12號	121.498489	25.036211
464	住宅竊盜	1040905	20~22	臺北市松山區饒河街121~150號	臺北市松山區慈祐里4鄰饒河街255號	121.577509	25.050989
465	住宅竊盜	1040906	00~02	臺北市士林區忠誠里忠誠路1段91~120號	臺北市士林區忠誠里2鄰忠誠路一段188之1號	121.529625	25.10787
466	住宅竊盜	1040906	14~16	臺北市內湖區民權東路6段413巷1~30號	臺北市內湖區金湖里24鄰民權東路六段413巷28號	121.602881	25.070395
467	住宅竊盜	1040907	12~14	臺北市松山區敦化南路1段1~30號	臺北市松山區福成里10鄰敦化南路一段108號	121.548483	25.045582
468	住宅竊盜	1040907	14~16	臺北市中正區黎明里忠孝西路1段31~60號	臺北市中正區黎明里5鄰忠孝西路一段86號	121.513418	25.046962
469	住宅竊盜	1040908	00~02	臺北市中山區林森北路133巷31~60號	臺北市中山區正義里13鄰林森北路133巷86號	121.527593	25.050744
470	住宅竊盜	1040908	00~02	臺北市中山區敬業1路181~210號	找不到指定的門牌地址。		
471	住宅竊盜	1040908	12~14	臺北市中正區文盛里汀州路3段151~180號	臺北市中正區文盛里10鄰汀州路三段173號	121.532459	25.015044
472	住宅竊盜	1040908	12~14	臺北市大安區虎嘯里4鄰敦化南路2段181~210號	臺北市大安區虎嘯里9鄰敦化南路二段335號	121.549122	25.021996
473	住宅竊盜	1040909	14~16	臺北市中山區北安路608巷5弄1~30號	臺北市中山區成功里2鄰北安路608巷5弄5號	121.549344	25.08228
474	住宅竊盜	1040910	10~12	臺北市士林區福順里重慶北路4段31~60號	臺北市士林區福順里16鄰重慶北路四段165之1號	121.511694	25.083648
475	住宅竊盜	1040910	20~22	臺北市松山區八德路4段691~720號	臺北市松山區慈祐里1鄰八德路四段847號	121.579786	25.051573
476	住宅竊盜	1040911	06~08	臺北市萬華區環河南路3段151~180號	臺北市萬華區華中里20鄰環河南路三段377號	121.495455	25.016914
477	住宅竊盜	1040911	12~14	臺北市松山區八德路2段391~420號	臺北市松山區中正里2鄰八德路二段449號	121.547323	25.048307
478	住宅竊盜	1040912	08~10	臺北市文山區順興里18鄰恆光街17巷1~30號	臺北市文山區順興里18鄰恆光街17巷42號	121.567438	24.984552
479	住宅竊盜	1040913	04~06	臺北市信義區永春里永吉路481~510號	臺北市信義區永春里1鄰永吉路524號	121.580445	25.045209
480	住宅竊盜	1040913	12~14	臺北市大同區老師里延平北路4段153巷1~30號	臺北市大同區老師里5鄰延平北路四段153巷43號	121.512459	25.072673
481	住宅竊盜	1040913	20~22	臺北市北投區大同里中央北路1段151~180號	臺北市北投區大同里4鄰中央北路一段203號	121.497305	25.135929
482	住宅竊盜	1040914	04~06	臺北市中正區文盛里羅斯福路3段244巷10弄1~30號	臺北市中正區文盛里8鄰羅斯福路三段244巷10弄10號	121.53124	25.016169
483	住宅竊盜	1040914	10~12	臺北市中山區合江街31~60號	臺北市中山區江寧里7鄰合江街190號	121.539141	25.061584
484	住宅竊盜	1040914	18~20	臺北市中山區民生東路1段31~60號	臺北市中山區中山里14鄰民生東路一段98號	121.527225	25.057756
485	住宅竊盜	1040915	10~12	臺北市北投區林泉里泉源路21巷1~30號	臺北市北投區林泉里9鄰泉源路58號	121.512823	25.141373
486	住宅竊盜	1040915	16~18	臺北市萬華區東園街66巷37弄1~30號	臺北市萬華區忠德里6鄰東園街66巷37弄37號	121.495287	25.026012
487	住宅竊盜	1040915	20~22	臺北市中山區中山北路2段115巷3弄1~30號	臺北市中山區聚葉里6鄰中山北路二段115巷3弄3號	121.523705	25.061288
488	住宅竊盜	1040917	02~04	臺北市信義區六合里信義路5段150巷臨56號	臺北市信義區六合里22鄰信義路五段150巷56號	121.572038	25.025393
489	住宅竊盜	1040917	18~20	臺北市大安區全安里8鄰安和路2段227巷1~30號	臺北市大安區全安里6鄰安和路二段227巷22號	121.551399	25.025255
490	住宅竊盜	1040918	04~06	臺北市萬華區大埔街7巷1~30號	臺北市萬華區頂碩里7鄰大埔街7巷3號	121.504422	25.033083
491	住宅竊盜	1040919	00~02	臺北市大同區玉泉里貴德街1~30號	臺北市大同區玉泉里11鄰貴德街22號	121.508092	25.053303
492	住宅竊盜	1040919	00~02	臺北市中山區中山北路1段121巷1~30號	臺北市中山區正得里12鄰中山北路一段121巷40號	121.524745	25.05078
493	住宅竊盜	1040919	18~20	臺北市大同區鄭州路121~150號	臺北市大同區玉泉里9鄰鄭州路145號	121.508887	25.050692
494	住宅竊盜	1040920	00~02	臺北市北投區吉利里致遠二路95巷31~60號	臺北市北投區吉利里21鄰致遠二路95巷54號	121.510172	25.117167
495	住宅竊盜	1040920	10~12	臺北市南港區九如里研究院路2段182巷61~90號	臺北市南港區九如里21鄰研究院路二段182巷117號	121.612621	25.035824
496	住宅竊盜	1040920	20~22	臺北市中山區民權東路2段91~120號	臺北市中山區松江里20鄰民權東路二段206號	121.53651	25.062204
497	住宅竊盜	1040921	02~04	臺北市中正區南福里羅斯福路2段61~90號	臺北市中正區南福里1鄰羅斯福路二段70號	121.522045	25.027252
498	住宅竊盜	1040921	06~08	臺北市信義區六合里信義路5段150巷401弄1~30號	臺北市信義區六合里6鄰信義路五段150巷401弄56號	121.569986	25.024951
499	住宅竊盜	1040921	14~16	臺北市士林區德華里文林路740巷9弄1~30號	臺北市士林區德華里15鄰文林路740巷9弄9號	121.520343	25.103261
500	住宅竊盜	1040921	14~16	臺北市士林區德華里文林路740巷9弄1~30號	臺北市士林區德華里15鄰文林路740巷9弄9號	121.520343	25.103261
501	住宅竊盜	1040922	10~12	臺北市北投區中庸里雙全街62巷1~30號	臺北市北投區中庸里14鄰雙全街62巷16號	121.500276	25.137681
502	住宅竊盜	1040924	20~22	臺北市中正區永昌里中華路2段391~420號	臺北市中正區永昌里10鄰中華路二段461之1號	121.510067	25.02478
503	住宅竊盜	1040925	22~24	臺北市中正區螢雪里泉州街121~150號	臺北市中正區螢雪里4鄰泉州街161號	121.512612	25.024307
504	住宅竊盜	1040926	10~12	臺北市北投區立賢里承德路7段211~240號	臺北市北投區立賢里1鄰承德路七段352號	121.503857	25.117806
505	住宅竊盜	1040926	10~12	臺北市大安區光武里22鄰復興南路1段107巷5弄1~30號	臺北市大安區光武里21鄰復興南路一段107巷5弄5號	121.544438	25.043976
506	住宅竊盜	1040927	18~20	臺北市中山區錦州街91~120號	臺北市中山區江寧里19鄰錦州街459號	121.543572	25.06031
507	住宅竊盜	1040928	12~14	臺北市萬華區長泰街59巷1~30號	臺北市萬華區壽德里2鄰長泰街59巷24號	121.500668	25.022403
508	住宅竊盜	1040929	06~08	臺北市松山區三民路151~180號	臺北市松山區富錦里21鄰三民路170號	121.56328	25.062163
509	住宅竊盜	1040930	10~12	臺北市內湖區瑞光路258巷31~60號	臺北市內湖區港墘里20鄰瑞光路258巷60號	121.57441	25.074231
510	住宅竊盜	1040930	10~12	臺北市大安區虎嘯里敦化南路2段200巷14弄1~30號	臺北市大安區虎嘯里6鄰敦化南路二段200巷14弄12號	121.547586	25.02183
511	住宅竊盜	1040930	12~14	臺北市南港區鴻福里玉成街235巷1~30號	臺北市南港區鴻福里11鄰玉成街235巷28號	121.586519	25.043566
512	住宅竊盜	1040930	22~24	臺北市中山區天祥路47巷1~30號	臺北市中山區集英里14鄰天祥路47巷22號	121.521913	25.062111
513	住宅竊盜	1041001	00~02	臺北市信義區忠孝東路5段31巷18弄31~60號	臺北市信義區興雅里7鄰忠孝東路五段31巷18弄31號	121.566727	25.041696
514	住宅竊盜	1041001	22~24	臺北市士林區三玉里7鄰德行東路219巷1~30號	臺北市士林區三玉里12鄰德行東路219巷19號	121.532391	25.110133
515	住宅竊盜	1041002	08~10	臺北市中山區民生西路45巷5弄1~30號	臺北市中山區集英里2鄰民生西路45巷5弄5號	121.521072	25.05846
516	住宅竊盜	1041002	16~18	臺北市萬華區大理街160巷22弄1~30號	臺北市萬華區糖?里17鄰大理街160巷22弄20號	121.494904	25.032713
517	住宅竊盜	1041002	20~22	臺北市萬華區西園路2段261巷34弄31~60號	臺北市萬華區錦德里6鄰西園路二段261巷34弄34號	121.492802	25.024104
518	住宅竊盜	1041003	06~08	臺北市內湖區內湖路2段91~120號	臺北市內湖區內湖里23鄰內湖路二段488號	121.593468	25.084325
519	住宅竊盜	1041003	08~10	臺北市萬華區西寧南路121~150號	臺北市萬華區仁德里5鄰西寧南路317號	121.506486	25.037906
520	住宅竊盜	1041003	10~12	臺北市萬華區環河南路2段130巷	臺北市萬華區柳鄉里9鄰環河南路二段130巷1號	121.494857	25.036265
521	住宅竊盜	1041003	22~24	臺北市中山區中山北路二段121~150號	臺北市中山區恆安里1鄰中山北路二段185號	121.522597	25.063855
522	住宅竊盜	1041005	00~02	臺北市信義區黎平里富陽街87巷1~30號	臺北市信義區黎平里22鄰富陽街87巷53號	121.558408	25.02223
523	住宅竊盜	1041005	08~10	臺北市松山區民生東路5段137巷4弄1~30號	臺北市松山區三民里17鄰民生東路五段137巷4弄4號	121.561696	25.059737
524	住宅竊盜	1041006	02~04	臺北市大同區老師里重慶北路3段334巷15弄1~30號	臺北市大同區老師里15鄰重慶北路三段334巷15弄8號	121.512916	25.076139
525	住宅竊盜	1041006	08~10	臺北市萬華區西園路2段320巷36弄1~30號	臺北市萬華區和德里15鄰西園路二段320巷36弄36號	121.490984	25.027315
526	住宅竊盜	1041007	00~02	臺北市中山區龍江路370巷31~60號	臺北市中山區行孝里8鄰龍江路370巷65號	121.537514	25.066514
527	住宅竊盜	1041007	12~14	臺北市文山區景行里景興路241~270號	臺北市文山區景行里17鄰景興路320號	121.541968	24.988412
528	住宅竊盜	1041007	14~16	臺北市北投區清江里大興街24巷2弄1~30號	臺北市北投區清江里3鄰大興街89巷2號	121.502259	25.131062
529	住宅竊盜	1041007	14~16	臺北市信義區惠安里吳興街506巷1~30號	臺北市信義區惠安里26鄰吳興街506巷30號	121.568368	25.023178
530	住宅竊盜	1041008	18~20	臺北市中正區頂東里羅斯福路3段91~120號	臺北市中正區頂東里1鄰羅斯福路三段100之26號	121.527046	25.021342
531	住宅竊盜	1041009	20~22	臺北市萬華區成都路91~120號	臺北市萬華區菜園里7鄰成都路187號	121.501005	25.044031
532	住宅竊盜	1041011	00~02	臺北市中正區林興里水源路1~30號	臺北市中正區林興里13鄰水源路49之1號	121.523404	25.019542
533	住宅竊盜	1041011	18~20	臺北市信義區雅祥里松信路31~60號	臺北市信義區雅祥里18鄰松信路63號	121.572316	25.047232
534	住宅竊盜	1041011	22~24	臺北市內湖區內湖路1段91巷91~120號	臺北市內湖區西安里23鄰內湖路一段91巷300號	121.565337	25.096045
535	住宅竊盜	1041013	08~10	臺北市松山區撫遠街403巷1~30號	臺北市松山區莊敬里1鄰撫遠街403巷36號	121.567524	25.066153
536	住宅竊盜	1041013	08~10	臺北市文山區樟腳里9鄰恆光街30巷1~30號	臺北市文山區樟腳里9鄰恆光街30巷20號	121.56618	24.981819
537	住宅竊盜	1041013	14~16	臺北市信義區五全里永吉路200巷41弄1~30號	臺北市信義區五全里14鄰永吉路200巷41弄23號	121.573418	25.044308
538	住宅竊盜	1041016	12~14	臺北市士林區天玉里天母西路31~60號	臺北市士林區天玉里12鄰天母西路91號	121.524625	25.118653
539	住宅竊盜	1041018	06~08	臺北市中正區忠勤里汀州路1段92巷1~30號	臺北市中正區忠勤里30鄰汀州路一段92巷38號	121.506574	25.029874
540	住宅竊盜	1041018	06~08	臺北市萬華區富福里大理街1~30號	臺北市萬華區富福里1鄰大理街69號	121.499543	25.034562
541	住宅竊盜	1041019	00~02	臺北市萬華區昆明路121~150號	臺北市萬華區福音里15鄰昆明街322號	121.50321	25.035408
542	住宅竊盜	1041019	14~16	臺北市中正區河堤里汀州路2段151~180號	臺北市中正區河堤里5鄰汀州路二段262號	121.525087	25.021186
543	住宅竊盜	1041020	00~02	臺北市大同區南芳里安西街91巷1~30號	臺北市大同區南芳里11鄰安西街91巷13號	121.510237	25.062508
544	住宅竊盜	1041020	08~10	臺北市萬華區中華路2段416巷61~90號	臺北市萬華區新安里26鄰中華路二段416巷128號	121.501233	25.026484
545	住宅竊盜	1041020	08~10	臺北市大同區延平里安西街91巷1~30號	找不到指定的門牌地址。		
546	住宅竊盜	1041020	14~16	臺北市大安區復興南路126巷1~30號	臺北市大安區誠安里11鄰復興南路一段126巷8號	121.543107	25.043019
547	住宅竊盜	1041021	08~10	臺北市信義區三犁里03鄰松仁路253巷01弄1~30號	臺北市信義區三犁里4鄰松仁路253巷3弄1號	121.569446	25.025729
548	住宅竊盜	1041021	18~20	臺北市士林區福中里福港街121~150號	臺北市士林區福中里5鄰福港街222號	121.517579	25.085401
549	住宅竊盜	1041021	22~24	臺北市中正區水源里羅斯福路4段40巷1~30號	臺北市中正區水源里1鄰羅斯福路四段40巷4號	121.533295	25.014925
550	住宅竊盜	1041023	08~10	臺北市松山區南京東路5段291巷5弄1~30號	臺北市松山區安平里21鄰南京東路五段291巷5弄5號	121.566524	25.052033
551	住宅竊盜	1041023	12~14	臺北市北投區振華里懷德街98巷1~30號	臺北市北投區振華里15鄰懷德街98巷32號	121.521511	25.114536
552	住宅竊盜	1041023	16~18	臺北市中正區螢雪里詔安街61~90號	臺北市中正區螢雪里11鄰詔安街68號	121.513409	25.024998
553	住宅竊盜	1041023	18~20	臺北市中正區螢雪里詔安街61~90號	臺北市中正區螢雪里11鄰詔安街68號	121.513409	25.024998
554	住宅竊盜	1041023	18~20	臺北市中正區螢雪里詔安街61~90號	臺北市中正區螢雪里11鄰詔安街68號	121.513409	25.024998
555	住宅竊盜	1041023	18~20	臺北市中正區螢雪里詔安街61~90號	臺北市中正區螢雪里11鄰詔安街68號	121.513409	25.024998
556	住宅竊盜	1041023	18~20	臺北市中正區螢雪里詔安街61~90號	臺北市中正區螢雪里11鄰詔安街68號	121.513409	25.024998
557	住宅竊盜	1041023	18~20	臺北市中正區螢雪里詔安街61~90號	臺北市中正區螢雪里11鄰詔安街68號	121.513409	25.024998
558	住宅竊盜	1041023	18~20	臺北市中正區螢雪里詔安街61~90號	臺北市中正區螢雪里11鄰詔安街68號	121.513409	25.024998
559	住宅竊盜	1041024	08~10	臺北市中正區南門里博愛路230巷1~30號	臺北市中正區南門里9鄰博愛路230巷23號	121.509686	25.033353
560	住宅竊盜	1041026	10~12	臺北市南港區聯成里忠孝東路6段278巷22弄1~30號	臺北市南港區聯成里16鄰忠孝東路六段278巷22弄22號	121.588973	25.048109
561	住宅竊盜	1041026	18~20	臺北市中山區吉林路161巷1~30號	臺北市中山區中庄里19鄰吉林路161巷33號	121.532168	25.058968
562	住宅竊盜	1041026	18~20	臺北市中山區吉林路161巷1~30號	臺北市中山區中庄里19鄰吉林路161巷33號	121.532168	25.058968
563	住宅竊盜	1041027	12~14	臺北市士林區聖山里忠誠路1段171巷10弄1~30號	臺北市士林區聖山里22鄰忠誠路一段171巷10弄10號	121.530452	25.106715
564	住宅竊盜	1041027	22~24	臺北市士林區福佳里文林路495巷1~30號	臺北市士林區福佳里2鄰文林路495巷19號	121.523938	25.095728
565	住宅竊盜	1041029	06~08	臺北市松山區民生東路5段69巷1弄31~60號	臺北市松山區東榮里18鄰民生東路五段69巷1弄1號	121.558059	25.05902
566	住宅竊盜	1041030	10~12	臺北市內湖區民權東路6段481~510號	臺北市內湖區金湖里10鄰民權東路六段495號	121.60509	25.073221
567	住宅竊盜	1041030	18~20	臺北市信義區松友里虎林街241~270號	臺北市信義區松友里2鄰虎林街293之1號	121.578068	25.03518
568	住宅竊盜	1041030	20~22	臺北市中山區遼寧街185巷7弄1~30號	臺北市中山區復華里5鄰遼寧街185巷7弄7號	121.542952	25.053675
569	住宅竊盜	1041031	20~22	臺北市中山區龍江路356巷1~30號	臺北市中山區行孝里6鄰龍江路356巷90號	121.537217	25.065936
570	住宅竊盜	1041101	08~10	臺北市信義區和平東路3段631巷1~30號	臺北市信義區黎安里5鄰和平東路三段631巷52號	121.56925	25.011854
571	住宅竊盜	1041103	00~02	臺北市南港區東明里東明街61~90號	臺北市南港區東明里4鄰東明街120號	121.600646	25.054469
572	住宅竊盜	1041103	00~02	臺北市中山區堤頂大道2段451~480號	臺北市中山區金泰里14鄰堤頂大道二段590號	121.559636	25.084258
573	住宅竊盜	1041104	12~14	臺北市士林區平等里平菁街43巷16弄1~30號	臺北市士林區平等里10鄰平菁街43巷16弄6號	121.575923	25.134865
574	住宅竊盜	1041105	12~14	臺北市北投區承德路7段232巷1~30號	臺北市北投區立賢里4鄰承德路七段232巷21號	121.507468	25.115862
575	住宅竊盜	1041107	04~06	臺北市信義區興隆里逸仙路32巷1~30號	臺北市信義區興隆里12鄰逸仙路32巷17號	121.562799	25.039909
576	住宅竊盜	1041109	00~02	臺北市南港區重陽路125巷1~30號	臺北市南港區重陽里8鄰重陽路125巷36之1號	121.597579	25.057469
577	住宅竊盜	1041109	16~18	臺北市中山區雙城街32巷1~30號	臺北市中山區晴光里13鄰雙城街32巷18號	121.523034	25.066188
578	住宅竊盜	1041109	16~18	臺北市內湖區樂康里24鄰安泰街1~30號	臺北市內湖區樂康里25鄰安泰街32號	121.618504	25.073385
579	住宅竊盜	1041109	22~24	臺北市士林區明勝里承德路4段33巷1~30號	臺北市士林區明勝里5鄰承德路四段33巷24號	121.523667	25.080444
580	住宅竊盜	1041111	10~12	臺北市中山區南京東路3段48巷31~60號	臺北市中山區力行里29鄰南京東路三段48巷38號	121.538303	25.05065
581	住宅竊盜	1041111	14~16	臺北市文山區興豐里5鄰興隆路1段241~270號	臺北市文山區興豐里6鄰興隆路一段301號	121.544929	24.998753
582	住宅竊盜	1041112	20~22	臺北市士林區天山里中山北路7段14巷31~60號	臺北市士林區天山里8鄰中山北路七段14巷14號	121.531991	25.11866
583	住宅竊盜	1041112	20~22	臺北市大同區保安里庫倫街31~60號	臺北市大同區保安里5鄰庫倫街51之1號	121.51893	25.072042
584	住宅竊盜	1041113	10~12	臺北市內湖區康寧路3段165巷25弄1~30號	臺北市內湖區明湖里6鄰康寧路三段165巷25弄22號	121.61178	25.072012
585	住宅竊盜	1041114	00~02	臺北市大安區延吉街241巷1~30號	臺北市大安區光信里14鄰延吉街241巷15號	121.556603	25.035754
586	住宅竊盜	1041115	18~20	臺北市中山區中山北路2段93巷1~30號	臺北市中山區聚盛里5鄰中山北路二段93巷40號	121.525335	25.059256
587	住宅竊盜	1041115	18~20	臺北市文山區萬芳里028鄰萬美街1段19巷1~30號	臺北市文山區萬芳里29鄰萬美街一段19巷5之1號	121.569056	25.001612
588	住宅竊盜	1041116	00~02	臺北市松山區南京東路5段251巷46弄1~30號	臺北市松山區安平里2鄰南京東路五段251巷46弄17號	121.564238	25.053336
589	住宅竊盜	1041116	08~10	臺北市大安區龍泉里雲和街91~120號	臺北市大安區龍泉里1鄰雲和街93號	121.531152	25.023385
590	住宅竊盜	1041116	14~16	臺北市萬華區青年路31~60號	臺北市萬華區日祥里22鄰青年路188之1號	121.503705	25.019841
591	住宅竊盜	1041116	14~16	臺北市內湖區新明路298巷1~30號	臺北市內湖區週美里10鄰新明路298巷23號	121.581598	25.056591
592	住宅竊盜	1041117	02~04	臺北市中正區龍興里南海路61~90號	臺北市中正區龍興里11鄰南海路79號	121.50854	25.029202
593	住宅竊盜	1041117	12~14	臺北市南港區合成里忠孝東路6段271~300號	臺北市南港區合成里24鄰忠孝東路六段451號	121.593796	25.050611
594	住宅竊盜	1041117	20~22	臺北市信義區泰和里吳興街583巷20弄1~30號	臺北市信義區泰和里8鄰吳興街583巷20弄18號	121.569818	25.021239
595	住宅竊盜	1041118	14~16	臺北市中山區錦州街241巷1弄1~30號	臺北市中山區松江里6鄰錦州街241巷1弄1號	121.533869	25.060784
596	住宅竊盜	1041118	22~24	臺北市中山區中山北路4段1~30號	臺北市中山區劍潭里14鄰中山北路四段67號	121.524499	25.080428
597	住宅竊盜	1041119	12~14	臺北市松山區民生東路5段151~180號	臺北市松山區新東里3鄰民生東路五段280號	121.56806	25.059078
598	住宅竊盜	1041121	12~14	臺北市中山區新生北路2段141巷1~30號	臺北市中山區新生里16鄰新生北路二段141巷58號	121.5297	25.061554
599	住宅竊盜	1041122	04~06	臺北市大安區敦安里9鄰安和路1段102巷1~30號	臺北市大安區敦安里10鄰安和路一段102巷28號	121.550524	25.034237
600	住宅竊盜	1041122	20~22	臺北市文山區興得里15鄰興隆路3段112巷4弄1~30號	臺北市文山區興得里15鄰興隆路三段112巷4弄4號	121.556934	24.998716
601	住宅竊盜	1041123	08~10	臺北市內湖區麗山街393巷1~30號	臺北市內湖區麗山里8鄰麗山街393巷12號	121.572258	25.081699
602	住宅竊盜	1041123	14~16	臺北市松山區民生東路5段69巷1弄31~60號	臺北市松山區東榮里18鄰民生東路五段69巷1弄1號	121.558059	25.05902
603	住宅竊盜	1041124	06~08	臺北市士林區東山里德行東路393巷1~30號	臺北市士林區東山里2鄰德行東路393巷12號	121.539966	25.111167
604	住宅竊盜	1041125	02~04	臺北市內湖區五分里8鄰東湖路106巷7弄1~30號	臺北市內湖區五分里7鄰東湖路106巷7弄7號	121.614631	25.068089
605	住宅竊盜	1041125	22~24	臺北市中正區忠勤里南海路93巷1~30號	臺北市中正區忠勤里26鄰南海路93巷30號	121.50811	25.029242
606	住宅竊盜	1041126	16~18	臺北市中正區三愛里臨沂街69巷7弄1~30號	臺北市中正區三愛里27鄰臨沂街69巷7弄8號	121.528768	25.035898
607	住宅竊盜	1041128	10~12	臺北市內湖區民權東路6段180巷55弄1~30號	臺北市內湖區寶湖里10鄰民權東路六段180巷55弄18號	121.593188	25.066806
608	住宅竊盜	1041128	20~22	臺北市大同區鄰江里18鄰重慶北路3段236巷51~1號	臺北市大同區鄰江里18鄰重慶北路三段236巷63號	121.511814	25.070626
609	住宅竊盜	1041129	10~12	臺北市松山區南京東路4段52巷1~30號	臺北市松山區美仁里4鄰南京東路四段52巷29號	121.553703	25.050533
610	住宅竊盜	1041129	12~14	臺北市士林區義信里2鄰大東路1~30號	臺北市士林區義信里4鄰大東路59號	121.525409	25.089935
611	住宅竊盜	1041129	18~20	臺北市士林區天玉里天母北路4巷1~30號	臺北市士林區天玉里12鄰天母北路4巷4號	121.525848	25.119143
612	住宅竊盜	1041130	10~12	臺北市文山區興得里興隆路3段112巷4弄1~30號	臺北市文山區興得里15鄰興隆路三段112巷4弄4號	121.556934	24.998716
