id	案類	發生日期	發生時段	Address	Response_Address	Response_X	Response_Y
408	自行車竊盜	1050218	10~12	臺北市大安區華聲里市民大道4段181~210號	臺北市大安區華聲里2鄰市民大道四段248號	121.557345	25.044737
409	自行車竊盜	1050220	12~14	臺北市文山區興業里23鄰辛亥路5段124巷	臺北市文山區興業里23鄰辛亥路五段124巷1號	121.551731	24.997024
410	自行車竊盜	1050220	16~18	臺北市內湖區(內湖路一段1巷口旁人行道)	找不到指定的門牌地址。		
411	自行車竊盜	1050221	20~22	臺北市士林區聖山里忠義街31~60號	臺北市士林區聖山里3鄰忠義街163號	121.532837	25.109006
412	自行車竊盜	1050222	10~12	臺北市大安區群賢里復興南路2段211~240號	臺北市大安區群賢里5鄰復興南路二段291號	121.543666	25.025036
413	自行車竊盜	1050224	08~10	臺北市中正區新營里寧波東街9巷1~30號	臺北市中正區新營里9鄰寧波東街9巷9之1號	121.519613	25.032862
414	自行車竊盜	1050225	12~14	臺北市大安區德安里四維路76巷1~30號	臺北市大安區德安里4鄰四維路76巷19號	121.546349	25.034435
415	自行車竊盜	1050228	20~22	臺北市中山區松江路91~120號	臺北市中山區大佳里1鄰松江路609號	121.533874	25.071114
416	自行車竊盜	1050301	12~14	臺北市中山區民權東路2段31~60號	臺北市中山區松江里20鄰民權東路二段206號	121.53651	25.062204
417	自行車竊盜	1050302	04~06	臺北市萬華區漢口街2段53巷1~30號	臺北市萬華區福星里14鄰漢口街二段53巷24號	121.506367	25.046512
418	自行車竊盜	1050303	12~14	臺北市萬華區中華路1段1~30號	臺北市萬華區萬壽里1鄰中華路一段130號	121.508272	25.043544
419	自行車竊盜	1050304	16~18	臺北市大安區光信里光復南路456巷1~30號	臺北市大安區光信里16鄰光復南路456巷29之1號	121.556163	25.035086
420	自行車竊盜	1050305	08~10	臺北市文山區試院里28鄰木柵路177巷(內)	臺北市文山區試院里27鄰木柵路一段133號	121.54885	24.987369
421	自行車竊盜	1050305	14~16	臺北市信義區安康里松仁路95巷1~30號	臺北市信義區安康里23鄰松仁路95巷20號	121.571134	25.036442
422	自行車竊盜	1050305	20~22	臺北市大安區民輝里忠孝東路3段10巷	臺北市大安區民輝里17鄰忠孝東路三段10巷1號	121.533632	25.041574
423	自行車竊盜	1050306	20~22	臺北市中正區幸市里忠孝東路1段70巷(善導寺捷運站3號	臺北市中正區幸市里7鄰忠孝東路二段134巷30號	121.531758	25.040535
424	自行車竊盜	1050308	08~10	臺北市中正區富水里思源街1~30號	臺北市中正區富水里2鄰思源街24號	121.528561	25.012255
425	自行車竊盜	1050309	16~18	臺北市中山區吉林路252之1~30號	臺北市中山區中庄里10鄰吉林路252之1號	121.530124	25.059892
426	自行車竊盜	1050311	10~12	臺北市信義區安康里松仁路61~90號	臺北市信義區安康里9鄰松仁路135之1號	121.568956	25.033743
427	自行車竊盜	1050311	18~20	臺北市大同區重慶里敦煌路21巷	臺北市大同區重慶里13鄰敦煌路21巷1號	121.51718	25.076695
428	自行車竊盜	1050314	12~14	臺北市大同區民族西路271~300號	臺北市大同區國順里7鄰民族西路332號	121.509632	25.068584
429	自行車竊盜	1050314	12~14	臺北市大同區民族西路271~300號	臺北市大同區國順里7鄰民族西路332號	121.509632	25.068584
430	自行車竊盜	1050314	12~14	臺北市大同區國慶里民族西路271~300號	臺北市大同區國慶里15鄰民族西路296號	121.511037	25.068556
431	自行車竊盜	1050314	14~16	臺北市大同區重慶里承德路3段271~300號	臺北市大同區重慶里19鄰承德路三段336號	121.51989	25.075533
432	自行車竊盜	1050314	16~18	臺北市大安區民輝里捷運忠孝新生站4號	臺北市大安區民輝里19鄰新生北路一段3之1號	121.533171	25.044864
433	自行車竊盜	1050314	20~22	臺北市內湖區康樂街151巷(巷口人行道)	臺北市內湖區樂康里16鄰康樂街151巷3之1號	121.619702	25.071788
434	自行車竊盜	1050316	08~10	臺北市內湖區康樂街125巷1~30號	臺北市內湖區內溝里15鄰康樂街125巷16號	121.620312	25.073384
435	自行車竊盜	1050316	14~16	臺北市內湖區瑞光路271~300號	臺北市內湖區西湖里13鄰瑞光路669號	121.565672	25.080829
436	自行車竊盜	1050316	18~20	臺北市中正區台北車站東側人行道自行車架處路	找不到指定的門牌地址。		
437	自行車竊盜	1050319	10~12	臺北市松山區新東街20巷	臺北市松山區新東里13鄰新東街20巷1號	121.566163	25.05844
438	自行車竊盜	1050319	18~20	臺北市信義區永春里忠孝東路5段703巷1弄1~30號	臺北市信義區永春里9鄰忠孝東路五段703巷1弄1號	121.579991	25.042536
439	自行車竊盜	1050320	18~20	臺北市信義區永春里忠孝東路5段703巷1弄1~30號	臺北市信義區永春里9鄰忠孝東路五段703巷1弄1號	121.579991	25.042536
440	自行車竊盜	1050321	16~18	臺北市士林區福德里福德路1~30號	臺北市士林區福德里13鄰福德路78號	121.521636	25.092637
441	自行車竊盜	1050322	16~18	臺北市大安區新龍里建國南路2段121~150號	臺北市大安區新龍里4鄰建國南路二段167號	121.538084	25.02831
442	自行車竊盜	1050322	18~20	臺北市萬華區和平西路3段121~150號	臺北市萬華區華江里28鄰和平西路三段404號	121.490739	25.035309
443	自行車竊盜	1050327	00~02	臺北市內湖區成功路4段1~30號	臺北市內湖區清白里13鄰成功路四段99號	121.593331	25.082635
444	自行車竊盜	1050327	10~12	臺北市北投區福興里承德路7段61~90號	臺北市北投區福興里1鄰承德路七段143之1號	121.506024	25.112044
445	自行車竊盜	1050327	22~24	臺北市文山區景行里羅斯福路6段361~390號	臺北市文山區景行里4鄰羅斯福路六段459號	121.5399	24.990008
446	自行車竊盜	1050327	22~24	臺北市信義區興隆里忠孝東路(國父紀念館捷運站3號	臺北市信義區興隆里9鄰忠孝東路四段400號	121.557901	25.041134
447	自行車竊盜	1050328	02~04	臺北市萬華區萬壽里漢口街2段74巷1~30號	臺北市萬華區萬壽里9鄰漢口街二段74巷7號	121.504606	25.045891
448	自行車竊盜	1050328	14~16	臺北市士林區福林里中正路235巷31~60號	臺北市士林區福林里18鄰中正路235巷57號	121.526422	25.09372
449	自行車竊盜	1050329	02~04	臺北市中山區吉林路331~360號	臺北市中山區新庄里13鄰吉林路490號	121.530327	25.068131
450	自行車竊盜	1050330	08~10	臺北市內湖區東湖路91~120號	臺北市內湖區東湖里1鄰東湖路163號	121.617589	25.068057
451	自行車竊盜	1050331	22~24	臺北市南港區南港里興中路28巷(口對面人行道)	臺北市南港區南港里13鄰興中路28巷1號	121.606967	25.055606
452	自行車竊盜	1050402	14~16	臺北市內湖區內湖路1段601~630號	臺北市內湖區港富里26鄰內湖路一段757號	121.578669	25.078876
453	自行車竊盜	1050405	06~08	臺北市南港區合成里忠孝東路6段1~30號	臺北市南港區合成里16鄰忠孝東路六段129號	121.585323	25.048532
454	自行車竊盜	1050405	12~14	臺北市北投區奇岩里公館路181~210號	臺北市北投區奇岩里26鄰公?路372號	121.503901	25.122949
455	自行車竊盜	1050408	14~16	臺北市北投區桃源里中央北路3段53巷1~30號	臺北市北投區桃源里9鄰中央北路三段53巷10號	121.485395	25.13768
456	自行車竊盜	1050409	18~20	臺北市萬華區中華路2段364巷31~60號	臺北市萬華區新忠里15鄰中華路二段364巷48號	121.502759	25.028129
457	自行車竊盜	1050410	00~02	臺北市士林區仁勇里大北路61~90號	臺北市士林區仁勇里17鄰大北路118號	121.523824	25.090555
458	自行車竊盜	1050410	00~02	臺北市中正區南福里寧波西街1~30號	臺北市中正區南福里18鄰寧波西街92號	121.515581	25.029793
459	自行車竊盜	1050410	06~08	臺北市北投區八仙里立農街1段187巷10弄1~30號	臺北市北投區八仙里8鄰立農街一段187巷10弄16號	121.50482	25.120127
460	自行車竊盜	1050410	10~12	臺北市松山區南京東路5段181~210號	臺北市松山區新東里19鄰南京東路五段415號	121.570725	25.051686
461	自行車竊盜	1050414	00~02	臺北市中山區松江路37巷1~30號	臺北市中山區朱園里16鄰松江路37巷17號	121.533799	25.047598
462	自行車竊盜	1050417	20~22	臺北市南港區西新里昆陽街91~120號	臺北市南港區西新里5鄰昆陽街108號	121.593587	25.051376
463	自行車竊盜	1050418	08~10	臺北市萬華區中華路2段121~150號	臺北市萬華區騰雲里2鄰中華路二段670號	121.511501	25.02407
464	自行車竊盜	1050419	22~24	臺北市萬華區華江雁鴨公園	找不到指定的門牌地址。		
465	自行車竊盜	1050420	14~16	臺北市內湖區東湖路61~90號	臺北市內湖區東湖里1鄰東湖路163號	121.617589	25.068057
466	自行車竊盜	1050421	06~08	臺北市大安區住安里信義路4段61~90號	臺北市大安區住安里19鄰信義路四段106號	121.548339	25.033087
467	自行車竊盜	1050421	08~10	臺北市大安區龍安里新生南路2段61~90號	臺北市大安區龍安里1鄰新生南路二段86號	121.534504	25.026579
468	自行車竊盜	1050422	00~02	臺北市大安區民炤里仁愛路3段1~30號	臺北市大安區民炤里1鄰仁愛路三段36號	121.537201	25.03759
469	自行車竊盜	1050422	14~16	臺北市北投區奇岩里公館路257巷1~30號	臺北市北投區奇岩里14鄰公?路257巷18號	121.507874	25.124649
470	自行車竊盜	1050422	20~22	臺北市北投區奇岩里公館路257巷1~30號	臺北市北投區奇岩里14鄰公?路257巷18號	121.507874	25.124649
471	自行車竊盜	1050423	14~16	臺北市北投區榮光里西安街2段(石牌國中後門人行道)	臺北市北投區榮光里2鄰西安街一段271號	121.516972	25.111678
472	自行車竊盜	1050424	18~20	臺北市大同區保安里哈密街61~90號	臺北市大同區保安里2鄰哈密街124號	121.514067	25.072866
473	自行車竊盜	1050425	18~20	臺北市大安區福住里新生南路2段31~60號	臺北市大安區福住里1鄰新生南路二段32號	121.533123	25.0312
474	自行車竊盜	1050427	18~20	臺北市文山區萬隆里羅斯福路6段1~30號	臺北市文山區萬隆里15鄰羅斯福路六段30之1號	121.53966	24.999742
475	自行車竊盜	1050428	00~02	臺北市大安區光武里6鄰忠孝東路4段101巷31~60號	臺北市大安區光武里14鄰忠孝東路四段101巷65號	121.548187	25.044211
476	自行車竊盜	1050429	12~14	臺北市北投區振華里東華街1段(石牌捷運站腳踏車停放處)	臺北市北投區振華里17鄰東華街一段526號	121.516131	25.114402
477	自行車竊盜	1050429	18~20	臺北市大同區大有里環河北路1段271~300號	臺北市大同區大有里1鄰環河北路一段349號	121.508602	25.060368
478	自行車竊盜	1050430	16~18	臺北市中正區龍光里重慶南路3段31~60號	臺北市中正區龍光里9鄰重慶南路三段56號	121.515698	25.027636
479	自行車竊盜	1050501	14~16	臺北市中正區南門里廣州街8巷(南門國中旁人行道)	臺北市中正區南門里3鄰廣州街8巷5之1號	121.508195	25.034934
480	自行車竊盜	1050501	18~20	臺北市大安區法治里基隆路2段151~180號	臺北市大安區法治里5鄰基隆路二段188號	121.552916	25.024941
481	自行車竊盜	1050502	08~10	臺北市大安區福住里新生南路2段31~60號	臺北市大安區福住里1鄰新生南路二段32號	121.533123	25.0312
482	自行車竊盜	1050502	14~16	臺北市中山區長安東路1段30巷3弄華山公園	臺北市中山區正守里13鄰長安東路一段30巷3弄3之1號	121.526549	25.04783
483	自行車竊盜	1050504	16~18	臺北市中正區永昌里汀州路1段226巷1~30號	臺北市中正區永昌里3鄰汀州路一段226巷16號	121.509172	25.027334
484	自行車竊盜	1050504	20~22	臺北市大同區南芳里迪化街1段331~360號	臺北市大同區南芳里12鄰迪化街一段374號	121.509214	25.063037
485	自行車竊盜	1050504	20~22	臺北市大安區學府里基隆路3段61~90號	臺北市大安區學府里12鄰基隆路三段153號	121.542961	25.015795
486	自行車竊盜	1050505	06~08	臺北市北投區吉慶里致遠二路15巷(對面石牌國小人行道上)	臺北市北投區吉慶里16鄰致遠二路15巷1號	121.511664	25.114525
487	自行車竊盜	1050505	16~18	臺北市北投區吉利里致遠二路15巷	臺北市北投區吉利里10鄰致遠二路113巷15號	121.511405	25.11708
488	自行車竊盜	1050506	10~12	臺北市北投區永明里義理街61~90號	臺北市北投區永明里5鄰義理街96號	121.51638	25.118507
489	自行車竊盜	1050508	06~08	臺北市大同區星明里太原路175巷1~30號	臺北市大同區星明里3鄰太原路175巷30號	121.517786	25.055728
490	自行車竊盜	1050509	00~02	臺北市中正區忠勤里中華路2段309巷1~30號	臺北市中正區忠勤里13鄰中華路二段309巷52號	121.506718	25.02933
491	自行車竊盜	1050510	12~14	臺北市士林區義信里中山北路5段61~90號	臺北市士林區義信里1鄰中山北路五段65號	121.525163	25.083562
492	自行車竊盜	1050510	16~18	臺北市中山區中山北路3段1~30號	臺北市中山區圓山里8鄰中山北路三段121號	121.524854	25.069832
493	自行車竊盜	1050510	22~24	臺北市中正區愛國里中華路2段75巷1~30號	臺北市中正區愛國里11鄰中華路二段75巷25號	121.507266	25.03369
494	自行車竊盜	1050511	08~10	臺北市萬華區內江街81巷1~30號	臺北市萬華區西門里12鄰內江街81巷15號	121.504215	25.042168
495	自行車竊盜	1050511	16~18	臺北市信義區信義路4段361~390號	臺北市信義區中興里2鄰信義路四段468號	121.559104	25.032848
496	自行車竊盜	1050512	02~04	臺北市大安區通化里信義路4段400巷6弄1~30號	臺北市大安區通化里3鄰信義路四段400巷6弄6號	121.556374	25.032547
497	自行車竊盜	1050512	22~24	臺北市中正區忠勤里中華路2段313巷1~30號	臺北市中正區忠勤里17鄰中華路二段313巷52號	121.507148	25.028943
498	自行車竊盜	1050515	00~02	臺北市萬華區康定路361~390號	臺北市萬華區富福里7鄰康定路382號	121.500326	25.033383
499	自行車竊盜	1050516	22~24	臺北市北投區稻香里稻香路161巷1~30號	臺北市北投區稻香里4鄰稻香路161巷19號	121.487579	25.141544
500	自行車竊盜	1050517	14~16	臺北市大安區福住里新生南路與金華街口	臺北市大安區福住里4鄰新生南路二段2號	121.532511	25.033287
501	自行車竊盜	1050519	20~22	臺北市內湖區(星雲街168巷口)	找不到指定的門牌地址。		
502	自行車竊盜	1050519	20~22	臺北市松山區八德路4段721~750號	臺北市松山區慈祐里1鄰八德路四段847號	121.579786	25.051573
503	自行車竊盜	1050520	02~04	臺北市南港區舊莊里舊莊街1段145巷2弄1~30號	臺北市南港區舊莊里8鄰舊莊街一段145巷2弄2號	121.620718	25.039909
504	自行車竊盜	1050520	20~22	臺北市大安區群賢里和平東路2段311巷	臺北市大安區群賢里7鄰和平東路二段311巷2號	121.545033	25.024992
505	自行車竊盜	1050522	04~06	臺北市中正區幸市里(忠孝新生1號	臺北市中正區幸市里1鄰金山南路一段1號	121.529795	25.042325
506	自行車竊盜	1050522	06~08	臺北市南港區南港里興中路61~90號	臺北市南港區南港里18鄰興中路78號	121.606727	25.05743
507	自行車竊盜	1050522	20~22	臺北市北投區石牌里石牌路1段166巷43弄1~30號	找不到指定的門牌地址。		
508	自行車竊盜	1050523	10~12	臺北市中正區南門里廣州街8巷(南門國中旁人行道)	臺北市中正區南門里3鄰廣州街8巷5之1號	121.508195	25.034934
509	自行車竊盜	1050523	12~14	臺北市萬華區西藏路125巷1~30號	臺北市萬華區新和里30鄰西藏路125巷56號	121.503401	25.026399
510	自行車竊盜	1050523	20~22	臺北市文山區萬有里景明街11巷(興隆路一段184巷)	臺北市文山區萬有里3鄰景明街69號	121.540589	25.000204
511	自行車竊盜	1050524	06~08	臺北市大同區朝陽里南京西路331~360號	臺北市大同區朝陽里5鄰南京西路340號	121.512369	25.053823
512	自行車竊盜	1050524	18~20	臺北市中正區南門里廣州街8巷(口)	臺北市中正區南門里3鄰廣州街8巷5之1號	121.508195	25.034934
513	自行車竊盜	1050525	12~14	臺北市士林區福德里福德路1~30號	臺北市士林區福德里13鄰福德路78號	121.521636	25.092637
514	自行車竊盜	1050525	18~20	臺北市中正區永昌里詔安街151~180號	臺北市中正區永昌里18鄰詔安街284號	121.508619	25.028041
515	自行車竊盜	1050526	14~16	臺北市松山區敦化北路1~30號	臺北市松山區中華里16鄰敦化北路129號	121.549406	25.052323
516	自行車竊盜	1050528	02~04	臺北市內湖區西湖里19鄰內湖路1段285巷1~30號	臺北市內湖區西湖里13鄰內湖路一段285巷66號	121.566667	25.084824
517	自行車竊盜	1050529	10~12	臺北市北投區大同里北投路1段1~30號	臺北市北投區大同里11鄰北投路二段55號	121.496722	25.133621
518	自行車竊盜	1050529	12~14	臺北市士林區芝山里芝玉路2段20巷91~120號	臺北市士林區芝山里24鄰芝玉路二段20巷113號	121.53569	25.111338
519	自行車竊盜	1050601	16~18	臺北市松山區民生東路4段121~150號	臺北市松山區精忠里6鄰民生東路四段133號	121.554435	25.058495
520	自行車竊盜	1050602	16~18	臺北市大安區住安里信義路4段61~90號	臺北市大安區住安里19鄰信義路四段106號	121.548339	25.033087
521	自行車竊盜	1050603	06~08	臺北市北投區榮光里西安街2段(捷運線形公園旁人行道上)	臺北市北投區榮光里2鄰西安街一段271號	121.516972	25.111678
522	自行車竊盜	1050604	10~12	臺北市松山區新中街6巷1~30號	臺北市松山區介壽里1鄰新中街6巷6號	121.560911	25.058185
523	自行車竊盜	1050608	06~08	臺北市中山區區公所旁之自行車停車位	找不到指定的門牌地址。		
524	自行車竊盜	1050608	10~12	臺北市士林區芝山里芝玉路2段20巷91~120號	臺北市士林區芝山里24鄰芝玉路二段20巷113號	121.53569	25.111338
525	自行車竊盜	1050608	10~12	臺北市內湖區成功路3段187巷35弄1~30號	臺北市內湖區紫星里22鄰成功路三段187巷35弄25號	121.591556	25.079272
526	自行車竊盜	1050610	02~04	臺北市大安區正聲里仁愛路4段421~450號	臺北市大安區正聲里11鄰仁愛路四段449號	121.557272	25.038017
527	自行車竊盜	1050613	16~18	臺北市大安區正聲里忠孝東路4段301~330號	臺北市大安區正聲里14鄰忠孝東路四段330號	121.557401	25.041132
528	自行車竊盜	1050614	18~20	臺北市大安區龍門里新生南路2段1~30號	臺北市大安區龍門里6鄰新生南路二段1號	121.535351	25.030152
529	自行車竊盜	1050614	20~22	臺北市南港區南港里興中路61~90號	臺北市南港區南港里18鄰興中路78號	121.606727	25.05743
530	自行車竊盜	1050615	00~02	臺北市內湖區成功路4段181~210號	臺北市內湖區秀湖里1鄰成功路四段372號	121.600506	25.084854
531	自行車竊盜	1050615	12~14	臺北市松山區(捷運南京三民站1號	臺北市松山區東光里4鄰南京東路五段1號	121.557434	25.05177
532	自行車竊盜	1050615	12~14	臺北市松山區(捷運南京三民站1號	臺北市松山區中正里31鄰慶城街1號	121.544632	25.052761
533	自行車竊盜	1050616	08~10	臺北市大同區保安里哈密街63巷	臺北市大同區保安里9鄰哈密街63巷1之2號	121.515269	25.074182
534	自行車竊盜	1050616	08~10	臺北市大安區敦安里仁愛路4段121~150號	臺北市大安區敦安里6鄰仁愛路四段130號	121.550681	25.0375
535	自行車竊盜	1050616	10~12	臺北市萬華區青年路31~60號	臺北市萬華區日祥里22鄰青年路188之1號	121.503705	25.019841
536	自行車竊盜	1050617	02~04	臺北市大安區仁慈里信義路4段53巷	臺北市大安區仁慈里1鄰信義路四段53巷1號	121.545188	25.033608
537	自行車竊盜	1050617	20~22	臺北市文山區興業里2鄰興隆路2段151~180號	臺北市文山區興業里7鄰興隆路二段252號	121.554258	25.000682
538	自行車竊盜	1050618	02~04	臺北市大安區錦泰里杭州南路2段61巷1~30號	臺北市大安區錦泰里12鄰杭州南路二段61巷55號	121.525318	25.02991
539	自行車竊盜	1050619	00~02	臺北市文山區興得里興隆路3段211~240號	臺北市文山區興得里26鄰興隆路三段308號	121.558605	24.991575
540	自行車竊盜	1050620	16~18	臺北市萬華區中華路2段361~390號	臺北市萬華區騰雲里2鄰中華路二段670號	121.511501	25.02407
541	自行車竊盜	1050622	20~22	臺北市大安區敦安里安和路1段61~90號	臺北市大安區敦安里1鄰安和路一段118號	121.552306	25.033541
542	自行車竊盜	1050623	16~18	臺北市大安區光明里杭州南路2段1~30號	臺北市大安區光明里11鄰杭州南路二段55號	121.52293	25.03265
543	自行車竊盜	1050624	02~04	臺北市萬華區寶興街121~150號	臺北市萬華區銘德里3鄰寶興街232號	121.495853	25.021874
544	自行車竊盜	1050625	04~06	臺北市內湖區安康路1~30號	臺北市內湖區蘆洲里2鄰安康路127號	121.599597	25.063084
545	自行車竊盜	1050625	20~22	臺北市大安區龍雲里大安路2段91~120號	臺北市大安區龍雲里14鄰大安路二段174號	121.545918	25.028421
546	自行車竊盜	1050625	22~24	臺北市信義區長春里松山路271~300號	臺北市信義區長春里2鄰松山路328號	121.577657	25.042166
547	自行車竊盜	1050627	02~04	臺北市信義區中行里福德街268巷31~60號	臺北市信義區中行里6鄰福德街268巷47號	121.5852	25.040603
548	自行車竊盜	1050627	06~08	臺北市士林區明勝里承德路4段9巷1~30號	臺北市士林區明勝里3鄰承德路四段9巷30號	121.522506	25.079025
549	自行車竊盜	1050627	12~14	臺北市大安區敦煌里安和路1段135巷1~30號	臺北市大安區敦煌里11鄰安和路一段135巷32號	121.554208	25.034164
550	自行車竊盜	1050628	14~16	臺北市大安區龍安里和平東路1段181~210號	臺北市大安區龍安里2鄰和平東路一段197之1號	121.533959	25.02635
551	自行車竊盜	1050628	18~20	臺北市松山區敦化北路331~360號	臺北市松山區精忠里11鄰敦化北路409號	121.552727	25.063127
552	自行車竊盜	1050629	00~02	臺北市信義區五全里松信路121~150號	臺北市信義區五全里3鄰松信路145號	121.572162	25.043576
553	自行車竊盜	1050630	08~10	臺北市內湖區內湖路2段263巷21弄1~30號	臺北市內湖區內湖里1鄰內湖路二段263巷21弄3號	121.590273	25.083185
554	自行車竊盜	1050701	12~14	臺北市大安區芳和里臥龍街121~150號	臺北市大安區芳和里6鄰臥龍街170號	121.550306	25.018702
555	自行車竊盜	1050703	02~04	臺北市信義區忠孝東路4段(國父紀念館3號	臺北市信義區興隆里9鄰忠孝東路四段400號	121.557901	25.041134
556	自行車竊盜	1050703	06~08	臺北市大安區龍門里大安森林公園五出口自行車停車場	臺北市大安區龍門里6鄰新生南路二段1號	121.535351	25.030152
557	自行車竊盜	1050703	22~24	臺北市信義區安康里松德路61~90號	臺北市信義區安康里24鄰松德路251號	121.574757	25.034047
558	自行車竊盜	1050703	22~24	臺北市大安區仁慈里信義路4段19巷1~30號	臺北市大安區仁慈里5鄰信義路四段19巷13號	121.544687	25.03403
559	自行車竊盜	1050704	20~22	臺北市松山區敦化北路222巷61~90號	臺北市松山區民有里15鄰敦化北路222巷70號	121.546656	25.060307
560	自行車竊盜	1050708	10~12	臺北市中正區螢圃里重慶南路3段61~90號	臺北市中正區螢圃里19鄰重慶南路三段129號	121.517007	25.023854
561	自行車竊盜	1050711	16~18	臺北市大同區哈密街59巷	臺北市大同區保安里10鄰哈密街59巷2號	121.515671	25.074176
562	自行車竊盜	1050712	20~22	臺北市文山區明義里016鄰興隆路4段107巷31~60號	臺北市文山區明義里15鄰興隆路四段107巷55號	121.561699	24.987371
563	自行車竊盜	1050715	12~14	臺北市大安區學府里羅斯福路4段1~30號	臺北市大安區學府里1鄰羅斯福路四段131之1號	121.537449	25.01057
564	自行車竊盜	1050715	14~16	臺北市松山區八德路3段31~60號	臺北市松山區復勢里13鄰八德路三段251號	121.557651	25.048345
565	自行車竊盜	1050715	18~20	臺北市北投區永明里石牌路2段99巷1~30號	臺北市北投區永明里4鄰石牌路二段99巷59號	121.516859	25.118463
566	自行車竊盜	1050716	10~12	臺北市信義區興雅里興雅路(貴婦百貨後方)	臺北市信義區興雅里1鄰忠孝東路五段1之10號	121.565242	25.041291
567	自行車竊盜	1050717	12~14	臺北市文山區木柵里007鄰木柵路3段61~90號	臺北市文山區木柵里1鄰木柵路三段195號	121.570701	24.990863
568	自行車竊盜	1050719	16~18	臺北市松山區南京東路5段(三民路口)	臺北市松山區東光里4鄰南京東路五段1號	121.557434	25.05177
569	自行車竊盜	1050721	06~08	臺北市內湖區(港墘捷運站1號	臺北市內湖區紫陽里1鄰陽光街1號	121.588723	25.076993
570	自行車竊盜	1050722	22~24	臺北市中山區建國北路2段96巷口	臺北市中山區中央里1鄰建國北路二段96巷6之1號	121.536213	25.057304
571	自行車竊盜	1050725	04~06	臺北市文山區興福里興隆路1段260巷1~30號	臺北市文山區興福里1鄰興隆路一段260巷8號	121.545109	24.99817
572	自行車竊盜	1050725	08~10	臺北市文山區興邦里1鄰興隆路2段121~150號	臺北市文山區興邦里7鄰興隆路二段255號	121.55171	25.002006
573	自行車竊盜	1050725	14~16	臺北市中山區長安東路1段11巷1~30號	臺北市中山區正得里7鄰長安東路一段11巷4號	121.522634	25.050111
574	自行車竊盜	1050725	22~24	臺北市信義區興隆里忠孝東路5段(國父紀念館北側)	臺北市信義區興隆里9鄰忠孝東路四段400號	121.557901	25.041134
575	自行車竊盜	1050726	20~22	臺北市信義區興隆里忠孝東路(國館三號	臺北市信義區興隆里9鄰忠孝東路四段500之1號	121.5617	25.040937
576	自行車竊盜	1050726	20~22	臺北市信義區興雅里松高路1~30號	臺北市信義區興雅里2鄰松高路19號	121.566667	25.039359
577	自行車竊盜	1050726	20~22	臺北市信義區興雅里忠孝東路5段(市府捷運站1號	臺北市信義區興雅里1鄰忠孝東路五段1號	121.564858	25.041338
578	自行車竊盜	1050729	18~20	臺北市信義區興隆里忠孝東路5段(國父紀念館3號	臺北市信義區興隆里9鄰忠孝東路四段400號	121.557901	25.041134
579	自行車竊盜	1050730	00~02	臺北市中山區民生東路3段91~120號	臺北市中山區龍洲里17鄰民生東路三段94號	121.543814	25.057531
580	自行車竊盜	1050730	14~16	臺北市松山區三民路43巷1~30號	臺北市松山區自強里2鄰三民路43巷21號	121.562714	25.055696
581	自行車竊盜	1050730	16~18	臺北市北投區關渡里知行路61~90號	臺北市北投區關渡里12鄰知行路360號	121.464039	25.11764
582	自行車竊盜	1050731	02~04	臺北市萬華區馬場町河濱公園	找不到指定的門牌地址。		
583	自行車竊盜	1050731	22~24	臺北市內湖區安泰街56巷1~30號	臺北市內湖區安泰里7鄰安泰街56巷4號	121.616611	25.074497
584	自行車竊盜	1050801	12~14	臺北市南港區舊莊里舊莊街1段91巷1~30號	臺北市南港區舊莊里1鄰舊莊街一段91巷18號	121.619873	25.04166
585	自行車竊盜	1050801	20~22	臺北市大安區龍雲里大安路2段121~150號	臺北市大安區龍雲里14鄰大安路二段174號	121.545918	25.028421
586	自行車竊盜	1050801	22~24	臺北市士林區社新里社子街22巷31~60號	臺北市士林區社新里16鄰社子街22巷84號	121.505469	25.086366
587	自行車竊盜	1050802	08~10	臺北市大同區國順里迪化街2段151~180號	臺北市大同區國順里11鄰迪化街二段218號	121.510481	25.068481
588	自行車竊盜	1050802	14~16	臺北市萬華區康定路331~360號	臺北市萬華區富福里7鄰康定路382號	121.500326	25.033383
589	自行車竊盜	1050803	06~08	臺北市萬華區西寧南路武昌街口	臺北市萬華區福星里5鄰西寧南路3號	121.507656	25.048393
590	自行車竊盜	1050804	06~08	臺北市大安區敦煌里仁愛路4段300巷1~30號	臺北市大安區敦煌里20鄰仁愛路四段300巷24號	121.554351	25.03599
591	自行車竊盜	1050804	10~12	臺北市大安區永康里信義路2段121~150號	臺北市大安區永康里5鄰信義路二段186號	121.529857	25.033536
592	自行車竊盜	1050805	08~10	臺北市萬華區西園路2段181~210號	臺北市萬華區和德里25鄰西園路二段394號	121.490924	25.02475
593	自行車竊盜	1050807	00~02	臺北市大安區龍門里大安森林公園捷運站五號	臺北市大安區龍門里8鄰新生南路三段7之1號	121.535004	25.025535
594	自行車竊盜	1050807	14~16	臺北市中山區錦州街1~30號	臺北市中山區中庄里5鄰錦州街130號	121.528681	25.060193
595	自行車竊盜	1050815	10~12	臺北市松山區富錦街61~90號	臺北市松山區新益里2鄰富錦街585號	121.567179	25.062992
596	自行車竊盜	1050816	04~06	臺北市大安區虎嘯里敦化南路2段211~240號	臺北市大安區虎嘯里9鄰敦化南路二段335號	121.549122	25.021996
